STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,INST_TYPE_EDU,Type of educational institution,EDUCATION_LEV,Education level,AGE,Age,SUBJ_TYPE,Subject,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,STATISTICAL_OPERATION,Statistical operation,REF_PERIOD,Reference period,DECIMALS,Decimals
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,UKB,England,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y10,10 years,PHED,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,HUN,Hungary,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y11,11 years,ARTS,,7.14286,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,NLD,Netherlands,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y11,11 years,SLAN,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,SVK,Slovak Republic,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y8,8 years,ARTS,,8,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,BFR,French Community,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y15,15 years,OSCH,,14.28571,,W,Includes data from another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,BFR,French Community,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y9,9 years,OLAN,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,EU25,European Union (25 countries),INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y8,8 years,TECH,,1.12302,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,EU25,European Union (25 countries),INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,FXTM,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,FRA,France,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,OSTU,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,LUX,Luxembourg,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,FXTM,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ARG,Argentina,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,OSTU,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CAN,Canada,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y11,11 years,ICTS,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,SVN,Slovenia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,OLAN,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CHL,Chile,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,MATH,,16.77274,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ESP,Spain,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y8,8 years,VOCS,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,BFL,Flemish Community,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,OSCH,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,COL,Colombia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y9,9 years,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ITA,Italy,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y16,16 years,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,LUX,Luxembourg,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,OSTU,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CHE,Switzerland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,SSCI,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,G20,G20,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,ARTS,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,AUS,Australia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y8,8 years,OSUB,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,LUX,Luxembourg,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y7,7 years,NSCI,,10.71429,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,AUS,Australia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,SSCI,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,OECD,OECD,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,VOCS,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,HRV,Croatia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y17,17 years,NCOMPUL,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,USA,United States,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y10,10 years,FXTM,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,USA,United States,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y12,12 years,TECH,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,HUN,Hungary,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y15,15 years,MATH,,8.82353,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CAN,Canada,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y16,16 years,ARTS,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,UKB,England,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,READ,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,NZL,New Zealand,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y16,16 years,RELI,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,SWE,Sweden,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,ARTS,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,IDN,Indonesia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y7,7 years,OSUB,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,NOR,Norway,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y16,16 years,MATH,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,IDN,Indonesia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y9,9 years,READ,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ISL,Iceland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y10,10 years,VOCS,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,JPN,Japan,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,PHED,,9.83607,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ARG,Argentina,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y7,7 years,OLAN,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,FIN,Finland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y12,12 years,OLAN,,7.79221,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CRI,Costa Rica,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y17,17 years,OSUB,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,DEU,Germany,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y12,12 years,OSCH,,,,M,Missing value; data cannot exist,,,OBS,Observed,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,HUN,Hungary,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y7,7 years,ARTS,,16.66667,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,SAU,Saudi Arabia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,PHED,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,FIN,Finland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y17,17 years,OSTU,,13.33333,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,HRV,Croatia,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,SSCI,,15.38462,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ITA,Italy,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,ARTS,,9.14075,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,LUX,Luxembourg,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y8,8 years,FXTM,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,SWE,Sweden,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y11,11 years,SSCI,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,ZAF,South Africa,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,FXTM,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,DEU,Germany,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y17,17 years,TECH,,,,M,Missing value; data cannot exist,,,OBS,Observed,2022,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,DNK,Denmark,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,VOCS,,5,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,IND,India,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y9,9 years,RELI,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,UKB,England,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y15,15 years,OSTU,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,UKM,Scotland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y13,13 years,ARTS,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,SVK,Slovak Republic,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y10,10 years,READ,,18.51852,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,CHE,Switzerland,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y12,12 years,NCOMPUL,,,,O,Missing value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,HUN,Hungary,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,OLAN,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,KOR,Korea,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,PHED,,,,K,Data included in another category,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,IND,India,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y10,10 years,TECH,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,PER,Peru,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,NCOMPUL,,,,L,Missing value; data exist but were not collected,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,DNK,Denmark,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y14,14 years,READ,,17.5,,A,Normal value,,,OBS,Observed,2023,,0,Zero
DATAFLOW,OECD.EDU.IMEP:DSD_EAG_IT@DF_EAG_IT_SUBJ_AGE(1.1),Instruction time per subject by age,I,NLD,Netherlands,INT_TIME,Instruction time,PT_INST_COM,Percentage of compulsory instruction time,INST_EDU_PUB,Public educational institutions,_Z,Not applicable,Y6,6 years,OSTU,,,,M,Missing value; data cannot exist,,,OBS,Observed,2023,,0,Zero
